module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson
M1,M1.8.9,,The properties of a scalene triangle are,all sides are equal,acute angle,all sides different lengths,,C,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 15 Q3, score=0.57)",1,Module 1 Questions.doc,"{""raw"": ""3.   The properties of a scalene triangle are \na) all sides are equal \nb) acute angle \nc) all sides different lengths"", ""question"": ""The properties of a scalene triangle are"", ""options"": [""all sides are equal"", ""acute angle"", ""all sides different lengths""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""EASY""}"
M1,,,4.   What is octal 13 in base 10?,4,11,5,,B,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 15 Q4, score=0.86)",1,Module 1 Questions.doc,"{""raw"": ""4.   What is octal 13 in base 10?\na) 4 \nb) 11 \nc) 5"", ""question"": ""4.   What is octal 13 in base 10?"", ""options"": [""4"", ""11"", ""5""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,M1.8.9,,5.   What is the area of a ring with an outer diameter of 90 inches and an inner diameter of 80 inches?,p325,425p,p435,,B,MEDIUM,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 15 Q5, score=0.92)",1,Module 1 Questions.doc,"{""raw"": ""5.   What is the area of a ring with an outer diameter of 90 inches and an inner diameter of 80 inches?\na) p325\nb) 425p \nc) p435"", ""question"": ""5.   What is the area of a ring with an outer diameter of 90 inches and an inner diameter of 80 inches?"", ""options"": [""p325"", ""425p"", ""p435""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,M1.8.9,,6.   What is the height of an oblique pyramid?,The height is perpendicular to the base,The height is angled to the base,The height is parallel to the sides,,C,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 22 Q4, score=0.57)",1,Module 1 Questions.doc,"{""raw"": ""6.   What is the height of an oblique pyramid?\na) The height is perpendicular to the base \nb) The height is angled to the base \nc) The height is parallel to the sides"", ""question"": ""6.   What is the height of an oblique pyramid?"", ""options"": [""The height is perpendicular to the base"", ""The height is angled to the base"", ""The height is parallel to the sides""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""EASY""}"
M1,M1.8.9,,7.   What is the area of the shape below in centimetres?,1130,1000,1225,,C,MEDIUM,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 15 Q7, score=0.85)",1,Module 1 Questions.doc,"{""raw"": ""7.   What is the area of the shape below in centimetres? \na) 1130 \nb) 1000 \nc) 1225"", ""question"": ""7.   What is the area of the shape below in centimetres?"", ""options"": [""1130"", ""1000"", ""1225""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,,,Calculate x,9.029,8.971,9.570,,B,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 4 Q6, score=0.67)",1,Module 1 Questions.doc,"{""raw"": ""9.   Calculate x \na) 9.029 \nb) 8.971 \nc) 9.570"", ""question"": ""Calculate x"", ""options"": [""9.029"", ""8.971"", ""9.570""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,M1.8.9,,10.   What is the equation of the line shown?,y = 2 - x,y = x - 2,y = 2x + 2,,A,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 15 Q10, score=0.69)",1,Module 1 Questions.doc,"{""raw"": ""10.   What is the equation of the line shown? \na) y = 2 - x\nb) y = x - 2 \nc) y = 2x + 2 \nModule 1 \nMathematics \nPractice Exam 16"", ""question"": ""10.   What is the equation of the line shown?"", ""options"": [""y = 2 - x"", ""y = x - 2"", ""y = 2x + 2""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""EASY""}"
M1,M1.8.9,,"3.   On a right angle triangle, the longest side is 20 cm and the shortest is 12 cm. What is the other side?",13 cm,16 cm,18 cm,,B,MEDIUM,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 16 Q3, score=0.91)",1,Module 1 Questions.doc,"{""raw"": ""3.   On a right angle triangle, the longest side is 20 cm and the shortest is 12 cm. What is the other side?\na) 13 cm \nb) 16 cm \nc) 18 cm"", ""question"": ""3.   On a right angle triangle, the longest side is 20 cm and the shortest is 12 cm. What is the other side?"", ""options"": [""13 cm"", ""16 cm"", ""18 cm""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,M1.8.9,,"How many degrees are there in one the smaller of the segments, where AB is one sixth of AC",14.5(,15(,10(,,B,MEDIUM,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 16 Q4, score=0.94)",1,Module 1 Questions.doc,"{""raw"": ""4.   How many degrees are there in one the smaller of the segments, where AB is one sixth of AC \na) 14.5( \nb) 15( \nc) 10("", ""question"": ""How many degrees are there in one the smaller of the segments, where AB is one sixth of AC"", ""options"": [""14.5("", ""15("", ""10(""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,M1.8.9,,Find L in the following expression,Q2C / R2,Q2C2/ R,Q2R2C,,C,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 16 Q5, score=0.77)",1,Module 1 Questions.doc,"{""raw"": ""5.   Find L in the following expression \na) Q2C / R2 \nb) Q2C2/ R \nc) Q2R2C"", ""question"": ""Find L in the following expression"", ""options"": [""Q2C / R2"", ""Q2C2/ R"", ""Q2R2C""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""EASY""}"
M1,M1.11.2,,"6.   ax2 + bx + c = 0, what type of equation is this?",Quadratic equation,Polynomic equation,Gradient of the line,,A,MEDIUM,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 16 Q6, score=0.57)",1,Module 1 Questions.doc,"{""raw"": ""6.   ax2 + bx + c = 0, what type of equation is this?\na) Quadratic equation \nb) Polynomic equation \nc) Gradient of the line"", ""question"": ""6.   ax2 + bx + c = 0, what type of equation is this?"", ""options"": [""Quadratic equation"", ""Polynomic equation"", ""Gradient of the line""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.11.2"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,M1.8.9,,"7.   The graph points (9, 3) and (3, 1) what is the slope?",1/3,3/1,9/5,,A,MEDIUM,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 16 Q7, score=0.87)",1,Module 1 Questions.doc,"{""raw"": ""7.   The graph points (9, 3) and (3, 1) what is the slope?\na) 1/3 \nb) 3/1 \nc) 9/5"", ""question"": ""7.   The graph points (9, 3) and (3, 1) what is the slope?"", ""options"": [""1/3"", ""3/1"", ""9/5""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,M1.8.9,,Calculate the area,42.41p,6.75p,17.5p,,B,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 16 Q8, score=0.65)",1,Module 1 Questions.doc,"{""raw"": ""8.   Calculate the area \na) 42.41p \nb) 6.75p \nc) 17.5p"", ""question"": ""Calculate the area"", ""options"": [""42.41p"", ""6.75p"", ""17.5p""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""EASY""}"
M1,,,What is (X2 x X3)3,x15,x36,x10,,A,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 16 Q9, score=0.74)",1,Module 1 Questions.doc,"{""raw"": ""9.   What is (X2 x X3)3 \na) x15 \nb) x36 \nc) x10"", ""question"": ""What is (X2 x X3)3"", ""options"": [""x15"", ""x36"", ""x10""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,,,Solve (a + b)(a - b),a2 - b2,a2 + 2ab - b2,a2 + b2,,A,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 17 Q1, score=0.54)",1,Module 1 Questions.doc,"{""raw"": ""1.   Solve (a + b)(a - b) \na) a2 - b2 \nb) a2 + 2ab - b2 \nc) a2 + b2"", ""question"": ""Solve (a + b)(a - b)"", ""options"": [""a2 - b2"", ""a2 + 2ab - b2"", ""a2 + b2""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,M1.8.9,,2.   Two gear wheels one with 20 teeth and one with 120 teeth meshed together.  The  small gear turns one revolution.  How far does the large gear move?,40(,60(,90(,,B,MEDIUM,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 17 Q2, score=0.96)",1,Module 1 Questions.doc,"{""raw"": ""2.   Two gear wheels one with 20 teeth and one with 120 teeth meshed together.  The  small gear turns one revolution.  How far does the large gear move? \na) 40( \nb) 60(\nc) 90("", ""question"": ""2.   Two gear wheels one with 20 teeth and one with 120 teeth meshed together.  The  small gear turns one revolution.  How far does the large gear move?"", ""options"": [""40("", ""60("", ""90(""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,M1.8.9,,3.   An aircraft flies 1350nm in 2 hrs 15 minutes. What is the average speed?,650kts,600kts,850kts,,B,MEDIUM,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 17 Q3, score=0.86)",1,Module 1 Questions.doc,"{""raw"": ""3.   An aircraft flies 1350nm in 2 hrs 15 minutes. What is the average speed?\na) 650kts \nb) 600kts \nc) 850kts"", ""question"": ""3.   An aircraft flies 1350nm in 2 hrs 15 minutes. What is the average speed?"", ""options"": [""650kts"", ""600kts"", ""850kts""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,M1.8.9,,The straight line from the centre to a circle is known as the,chord,radius,diameter,,B,MEDIUM,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 17 Q4, score=0.85)",1,Module 1 Questions.doc,"{""raw"": ""4.   The straight line from the centre to a circle is known as the\na) chord \nb) radius \nc) diameter"", ""question"": ""The straight line from the centre to a circle is known as the"", ""options"": [""chord"", ""radius"", ""diameter""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,,,Hexadecimal is base,2,8,16,,C,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 17 Q5, score=0.84)",1,Module 1 Questions.doc,"{""raw"": ""5.   Hexadecimal is base \na) 2 \nb) 8 \nc) 16"", ""question"": ""Hexadecimal is base"", ""options"": [""2"", ""8"", ""16""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,,,y = mx + c can also be written,x = y/m - c,x = (y - c)/m,x = y/(m + c),,B,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 17 Q6, score=0.68)",1,Module 1 Questions.doc,"{""raw"": ""6.   y = mx + c can also be written\na) x = y/m - c \nb) x = (y - c)/m \nc) x = y/(m + c)"", ""question"": ""y = mx + c can also be written"", ""options"": [""x = y/m - c"", ""x = (y - c)/m"", ""x = y/(m + c)""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,M1.8.9,,7.   What is the supplement of 13 degrees 13 minutes 13 seconds?,167 degrees 46 minutes 47 seconds,166 degree 46 minutes 47 seconds,266 degrees 87 minutes 87 seconds,,C,MEDIUM,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 15 Q2, score=0.63)",1,Module 1 Questions.doc,"{""raw"": ""7.   What is the supplement of 13 degrees 13 minutes 13 seconds?\na) 167 degrees 46 minutes 47 seconds \nb) 166 degree 46 minutes 47 seconds \nc) 266 degrees 87 minutes 87 seconds"", ""question"": ""7.   What is the supplement of 13 degrees 13 minutes 13 seconds?"", ""options"": [""167 degrees 46 minutes 47 seconds"", ""166 degree 46 minutes 47 seconds"", ""266 degrees 87 minutes 87 seconds""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,,,"In a right triangle, sin theta =",opposite divided by hypotenuse,adjacent divided by hypotenuse,opposite divided by adjacent,,A,EASY,,,,DRAFT,Found in Suntech corpus,1,Module 1 Questions.doc,"{""raw"": ""8.   In a right triangle, sin theta = \na) opposite divided by hypotenuse \nb) adjacent divided by hypotenuse \nc) opposite divided by adjacent"", ""question"": ""In a right triangle, sin theta ="", ""options"": [""opposite divided by hypotenuse"", ""adjacent divided by hypotenuse"", ""opposite divided by adjacent""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,M1.8.9,,In right-angled triangle the longest side is 20 and the other side is 12.  The remaining side is,22,16,10,,B,MEDIUM,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 17 Q9, score=0.95)",1,Module 1 Questions.doc,"{""raw"": ""9.   In right-angled triangle the longest side is 20 and the other side is 12.  The remaining side is \na) 22 \nb) 16 \nc) 10"", ""question"": ""In right-angled triangle the longest side is 20 and the other side is 12.  The remaining side is"", ""options"": [""22"", ""16"", ""10""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,,,Solve 15.4/2  - 2(6.2 - 15.6),26.5,4.5,11.1,,A,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 17 Q10, score=0.64)",1,Module 1 Questions.doc,"{""raw"": ""10.   Solve 15.4/2  - 2(6.2 - 15.6) \na) 26.5 \nb) 4.5 \nc) 11.1 \nModule 1 \nMathematics \nPractice Exam 18"", ""question"": ""Solve 15.4/2  - 2(6.2 - 15.6)"", ""options"": [""26.5"", ""4.5"", ""11.1""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,,,What is angle x,120(,60(,30(,,B,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 18 Q1, score=0.75)",1,Module 1 Questions.doc,"{""raw"": ""1.   What is angle x\na) 120( \nb) 60( \nc) 30("", ""question"": ""What is angle x"", ""options"": [""120("", ""60("", ""30(""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,M1.8.9,,3.   A mound of soil is piled up into a cone of base diameter 1.8m and height 0.6 m.  What is the volume of soil?,0.5 m3,1.5 m3,1.0 m3,,A,MEDIUM,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 18 Q3, score=0.90)",1,Module 1 Questions.doc,"{""raw"": ""3.   A mound of soil is piled up into a cone of base diameter 1.8m and height 0.6 m.  What is the volume of soil? \na) 0.5 m3 \nb) 1.5 m3 \nc) 1.0 m3"", ""question"": ""3.   A mound of soil is piled up into a cone of base diameter 1.8m and height 0.6 m.  What is the volume of soil?"", ""options"": [""0.5 m3"", ""1.5 m3"", ""1.0 m3""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,M1.8.9,,The heat of a resistor is given by the equation h = I2 RT.  Find the current I.,,,,,B,MEDIUM,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 18 Q4, score=0.96)",1,Module 1 Questions.doc,"{""raw"": ""4.   The heat of a resistor is given by the equation h = I2 RT.  Find the current I. \na)  \nb) \nc)"", ""question"": ""The heat of a resistor is given by the equation h = I2 RT.  Find the current I."", ""options"": ["""", """"], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
