module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson,isEssay
M2,,,What are the detectors used to detect optical signals at the receiver?,frequencies,harmonics,mean positions,,harmonics,MEDIUM,,,,ANSWERED,Verified from ANSWERS MODULE 02 QUESTIONS BANK BySFoS 2 answer key (Q49),1,AEROJET M2 SAMPLE SET 5 WITHOUT ANSWERS.pdf,"{""raw"": ""What are the detectors used to detect optical signals at the receiver?"", ""question"": ""What are the detectors used to detect optical signals at the receiver?"", ""options"": [""frequencies"", ""harmonics"", ""mean positions""], ""correct"": ""harmonics"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 5 WITHOUT ANSWERS.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,Given that the strain energy of a spring in tension or compression is = ½kx2. Then the strain energy,10 J,100 J,100 kJ,,10 J,MEDIUM,,,,ANSWERED,Verified from ANSWERS MODULE 02 QUESTIONS BANK BySFoS 2 answer key (Q1),1,AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf,"{""raw"": ""Given that the strain energy of a spring in tension or compression is = ½kx2. Then the strain energy"", ""question"": ""Given that the strain energy of a spring in tension or compression is = ½kx2. Then the strain energy"", ""options"": [""10 J"", ""100 J"", ""100 kJ""], ""correct"": ""10 J"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,"A vehicle of mass 4000 kg, sitting on a hill 100 m high, having a potential energy of 50 kJ: If all this",5 m/s,25 m/s,40 m/s,,5 m/s,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf,"{""raw"": ""A vehicle of mass 4000 kg, sitting on a hill 100 m high, having a potential energy of 50 kJ: If all this"", ""question"": ""A vehicle of mass 4000 kg, sitting on a hill 100 m high, having a potential energy of 50 kJ: If all this"", ""options"": [""5 m/s"", ""25 m/s"", ""40 m/s""], ""correct"": ""5 m/s"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.05,,3. Which of the following statements concerning friction is true?,Static friction is equal to sliding friction,The frictional resistance is dependent on the type of surfaces in contact,The coefficient of friction is equal to the product of the sliding friction force and the normal,,The frictional resistance is dependent on the type of surfaces in contact,MEDIUM,,,,DRAFT,From M2 answer key Q3,1,AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf,"{""raw"": ""3. Which of the following statements concerning friction is true?"", ""question"": ""3. Which of the following statements concerning friction is true?"", ""options"": [""Static friction is equal to sliding friction"", ""The frictional resistance is dependent on the type of surfaces in contact"", ""The coefficient of friction is equal to the product of the sliding friction force and the normal""], ""correct"": ""The frictional resistance is dependent on the type of surfaces in contact"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,"A body weighing 3000 N is moved along a horizontal plane by a horizontal force of 600 N, the",0.2,2.0,5.0,,0.2,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf,"{""raw"": ""A body weighing 3000 N is moved along a horizontal plane by a horizontal force of 600 N, the"", ""question"": ""A body weighing 3000 N is moved along a horizontal plane by a horizontal force of 600 N, the"", ""options"": [""0.2"", ""2.0"", ""5.0""], ""correct"": ""0.2"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,The mechanical advantage (MA) of a machine is equal to:,75,300,7500,,300,MEDIUM,,,,ANSWERED,Verified from ANSWERS MODULE 02 QUESTIONS BANK BySFoS 2 answer key (Q5),1,AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf,"{""raw"": ""The mechanical advantage (MA) of a machine is equal to:"", ""question"": ""The mechanical advantage (MA) of a machine is equal to:"", ""options"": [""75"", ""300"", ""7500""], ""correct"": ""300"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.03,,"7. With reference to the laws of fluid pressure, which one of the statements given below is true?",Pressure acts vertically upwards from all surfaces,Pressure at a given depth depends on the shape of the containing vessel,Pressure at a given depth in a fluid is equal in all directions,,Pressure at a given depth depends on the shape of the containing vessel,MEDIUM,,,,DRAFT,From M2 answer key Q7,1,AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf,"{""raw"": ""7. With reference to the laws of fluid pressure, which one of the statements given below is true?"", ""question"": ""7. With reference to the laws of fluid pressure, which one of the statements given below is true?"", ""options"": [""Pressure acts vertically upwards from all surfaces"", ""Pressure at a given depth depends on the shape of the containing vessel"", ""Pressure at a given depth in a fluid is equal in all directions""], ""correct"": ""Pressure at a given depth depends on the shape of the containing vessel"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.03"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.05,,If the gauge pressure of a fluid is 200 kPa and atmospheric pressure is 100 kPa. Then the absolute,2 kPa,100 kPa,300 kPa,,300 kPa,MEDIUM,,,,ANSWERED,Verified from ANSWERS MODULE 02 QUESTIONS BANK BySFoS 2 answer key (Q8),1,AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf,"{""raw"": ""If the gauge pressure of a fluid is 200 kPa and atmospheric pressure is 100 kPa. Then the absolute"", ""question"": ""If the gauge pressure of a fluid is 200 kPa and atmospheric pressure is 100 kPa. Then the absolute"", ""options"": [""2 kPa"", ""100 kPa"", ""300 kPa""], ""correct"": ""300 kPa"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.05,,"If the density of mercury is 13,600 kg/m3 and we assume that the acceleration due to gravity is 10",1360 Pa,"13,600 Pa",1360 kPa,,"13,600 Pa",MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf,"{""raw"": ""If the density of mercury is 13,600 kg/m3 and we assume that the acceleration due to gravity is 10"", ""question"": ""If the density of mercury is 13,600 kg/m3 and we assume that the acceleration due to gravity is 10"", ""options"": [""1360 Pa"", ""13,600 Pa"", ""1360 kPa""], ""correct"": ""13,600 Pa"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,A man weighing 800 N is wearing snowshoes. The area of each of his snow shoes is ¼ m2. The,100 N/m2,400 N/m2,3200 N/m2,,100 N/m2,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf,"{""raw"": ""A man weighing 800 N is wearing snowshoes. The area of each of his snow shoes is ¼ m2. The"", ""question"": ""A man weighing 800 N is wearing snowshoes. The area of each of his snow shoes is ¼ m2. The"", ""options"": [""100 N/m2"", ""400 N/m2"", ""3200 N/m2""], ""correct"": ""100 N/m2"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,"An object completely immersed in still water, will remain at a fixed depth, when the:",weight of the fluid displaced equals the weight of the object,up thrust force reaches a uniform velocity,apparent loss of weight remains stable,,weight of the fluid displaced equals the weight of the object,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf,"{""raw"": ""An object completely immersed in still water, will remain at a fixed depth, when the:"", ""question"": ""An object completely immersed in still water, will remain at a fixed depth, when the:"", ""options"": [""weight of the fluid displaced equals the weight of the object"", ""up thrust force reaches a uniform velocity"", ""apparent loss of weight remains stable""], ""correct"": ""weight of the fluid displaced equals the weight of the object"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.05,,The boundary layer:,remains stable at constant velocity,is the thin layer of fluid between the fixed and moving boundary,has an exponential velocity gradient between the fixed and moving boundary,,is the thin layer of fluid between the fixed and moving boundary,EASY,,,,ANSWERED,Verified from ANSWERS MODULE 02 QUESTIONS BANK BySFoS 2 answer key (Q12),1,AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf,"{""raw"": ""The boundary layer:"", ""question"": ""The boundary layer:"", ""options"": [""remains stable at constant velocity"", ""is the thin layer of fluid between the fixed and moving boundary"", ""has an exponential velocity gradient between the fixed and moving boundary""], ""correct"": ""is the thin layer of fluid between the fixed and moving boundary"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.2.3(a),,Kinematic viscosity is:,equal to the dynamic viscosity multiplied by the velocity,density dependent and varies with temperature,pressure dependent and varies with weight,,equal to the dynamic viscosity multiplied by the velocity,EASY,,,,ANSWERED,Verified from ANSWERS MODULE 02 QUESTIONS BANK BySFoS 2 answer key (Q13),1,AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf,"{""raw"": ""Kinematic viscosity is:"", ""question"": ""Kinematic viscosity is:"", ""options"": [""equal to the dynamic viscosity multiplied by the velocity"", ""density dependent and varies with temperature"", ""pressure dependent and varies with weight""], ""correct"": ""equal to the dynamic viscosity multiplied by the velocity"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.2.3(a)"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.05,,Streamline flow may be defined as:,flow in which fluid particles move perpendicular and parallel to the surface of the body,flow where the density does not change from point to point,flow in which fluid particles move in an orderly manner and retain the shape of the body over,,flow where the density does not change from point to point,EASY,,,,DRAFT,Found in Suntech corpus,1,AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf,"{""raw"": ""Streamline flow may be defined as:"", ""question"": ""Streamline flow may be defined as:"", ""options"": [""flow in which fluid particles move perpendicular and parallel to the surface of the body"", ""flow where the density does not change from point to point"", ""flow in which fluid particles move in an orderly manner and retain the shape of the body over""], ""correct"": ""flow where the density does not change from point to point"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.05,,"Given that a stream tube at a point, has a cross-sectional area of 1.5 m2 and an incompressible",9 m3/s,4 m3/s,0.25 m3/s,,9 m3/s,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf,"{""raw"": ""Given that a stream tube at a point, has a cross-sectional area of 1.5 m2 and an incompressible"", ""question"": ""Given that a stream tube at a point, has a cross-sectional area of 1.5 m2 and an incompressible"", ""options"": [""9 m3/s"", ""4 m3/s"", ""0.25 m3/s""], ""correct"": ""9 m3/s"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,"A wind tunnel is subject to an incompressible steady flow of air at 40 m/s, upstream of the",the working section velocity will be 1600 m/s,the working section velocity will be twice that of the upstream velocity,the working section velocity will be half that of the upstream velocity,,the working section velocity will be 1600 m/s,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf,"{""raw"": ""A wind tunnel is subject to an incompressible steady flow of air at 40 m/s, upstream of the"", ""question"": ""A wind tunnel is subject to an incompressible steady flow of air at 40 m/s, upstream of the"", ""options"": [""the working section velocity will be 1600 m/s"", ""the working section velocity will be twice that of the upstream velocity"", ""the working section velocity will be half that of the upstream velocity""], ""correct"": ""the working section velocity will be 1600 m/s"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.05,,"The Bernoulli’s equation, which applies the conservation of energy to fluids in motion, is",𝜌𝑔ℎ + 1 𝑚𝑣2+𝑝 𝑉 = 𝜌𝑔ℎ + 1 𝑚𝑣2+𝑝 𝑉,𝑚𝑔ℎ + 1 𝑚𝑣2+𝑝 𝑉 = 𝑚𝑔ℎ + 1 𝑚𝑣2+𝑝 𝑉,𝜌𝑔ℎ + 1 𝜌𝑣2+𝑝 = 𝜌𝑔ℎ + 1 𝜌𝑣2+𝑝,,𝜌𝑔ℎ + 1 𝑚𝑣2+𝑝 𝑉 = 𝜌𝑔ℎ + 1 𝑚𝑣2+𝑝 𝑉,MEDIUM,,,,ANSWERED,Verified from ANSWERS MODULE 02 QUESTIONS BANK BySFoS 2 answer key (Q17),1,AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf,"{""raw"": ""The Bernoulli’s equation, which applies the conservation of energy to fluids in motion, is"", ""question"": ""The Bernoulli’s equation, which applies the conservation of energy to fluids in motion, is"", ""options"": [""𝜌𝑔ℎ + 1 𝑚𝑣2+𝑝 𝑉 = 𝜌𝑔ℎ + 1 𝑚𝑣2+𝑝 𝑉"", ""𝑚𝑔ℎ + 1 𝑚𝑣2+𝑝 𝑉 = 𝑚𝑔ℎ + 1 𝑚𝑣2+𝑝 𝑉"", ""𝜌𝑔ℎ + 1 𝜌𝑣2+𝑝 = 𝜌𝑔ℎ + 1 𝜌𝑣2+𝑝""], ""correct"": ""𝜌𝑔ℎ + 1 𝑚𝑣2+𝑝 𝑉 = 𝜌𝑔ℎ + 1 𝑚𝑣2+𝑝 𝑉"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.05,,"As subsonic fluid flow passes through a Venturi tube, at the throat, the fluid pressure:","increases, the fluid velocity decreases",decreases and the fluid velocity decreases,decreases and the fluid velocity increases,,"increases, the fluid velocity decreases",MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf,"{""raw"": ""As subsonic fluid flow passes through a Venturi tube, at the throat, the fluid pressure:"", ""question"": ""As subsonic fluid flow passes through a Venturi tube, at the throat, the fluid pressure:"", ""options"": [""increases, the fluid velocity decreases"", ""decreases and the fluid velocity decreases"", ""decreases and the fluid velocity increases""], ""correct"": ""increases, the fluid velocity decreases"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
