module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson,isEssay
M13,M13.13.1(a),,126. Which function does the FM part of the A320 FMGS provide?,Yaw and Wind Shear Protection,"Navigation, Performance Prediction, Flight Planning, and Information",,,Yaw and Wind Shear Protection,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""126. Which function does the FM part of the A320 FMGS provide?"", ""question"": ""126. Which function does the FM part of the A320 FMGS provide?"", ""options"": [""Yaw and Wind Shear Protection"", ""Navigation, Performance Prediction, Flight Planning, and Information""], ""correct"": ""Yaw and Wind Shear Protection"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.1(a)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(c),,127. What does the FG part of the A320 FMGS control?,Only the autopilot,"Autopilot Command (AP), Flight Director Command (FD), Auto",,,"Autopilot Command (AP), Flight Director Command (FD), Auto",MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""127. What does the FG part of the A320 FMGS control?"", ""question"": ""127. What does the FG part of the A320 FMGS control?"", ""options"": [""Only the autopilot"", ""Autopilot Command (AP), Flight Director Command (FD), Auto""], ""correct"": ""Autopilot Command (AP), Flight Director Command (FD), Auto"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(c)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.1.1,,the A320's FMGS?,Manual route planning,"Yaw Functions, Flight Envelope Functions, Wind Shear Protection",Only low energy warnings,,"Yaw Functions, Flight Envelope Functions, Wind Shear Protection",EASY,128. What is one of the functions provided by the Flight Augmentation part of,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""the A320's FMGS?"", ""question"": ""the A320's FMGS?"", ""options"": [""Manual route planning"", ""Yaw Functions, Flight Envelope Functions, Wind Shear Protection"", ""Only low energy warnings""], ""correct"": ""Yaw Functions, Flight Envelope Functions, Wind Shear Protection"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.1.1"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": ""128. What is one of the functions provided by the Flight Augmentation part of"", ""isEssay"": false}",False
M13,M13.1.1,,129. Which of the following is not a function of the FMGS in the A320?,Performance Prediction,Pilot manual navigation,Managed Guidance Computation,,Performance Prediction,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option,1,MODULE 13_Questions.pdf,"{""raw"": ""129. Which of the following is not a function of the FMGS in the A320?"", ""question"": ""129. Which of the following is not a function of the FMGS in the A320?"", ""options"": [""Performance Prediction"", ""Pilot manual navigation"", ""Managed Guidance Computation""], ""correct"": ""Performance Prediction"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.1.1"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(c),,designed to alert?,When the aircraft is approaching high speeds,When the aircraft is operating near or below safe energy levels,When the aircraft experiences turbulence,,When the aircraft is approaching high speeds,EASY,130. What is the Low Energy Warning part of the Flight Augmentation system,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""designed to alert?"", ""question"": ""designed to alert?"", ""options"": [""When the aircraft is approaching high speeds"", ""When the aircraft is operating near or below safe energy levels"", ""When the aircraft experiences turbulence""], ""correct"": ""When the aircraft is approaching high speeds"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(c)"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": ""130. What is the Low Energy Warning part of the Flight Augmentation system"", ""isEssay"": false}",False
M13,M13.13.7(c),,What type of control loop does the autopilot represent in modern aircraft,Open Control Loop,Closed Control Loop,Feedback Control Loop,,Closed Control Loop,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option,1,MODULE 13_Questions.pdf,"{""raw"": ""What type of control loop does the autopilot represent in modern aircraft"", ""question"": ""What type of control loop does the autopilot represent in modern aircraft"", ""options"": [""Open Control Loop"", ""Closed Control Loop"", ""Feedback Control Loop""], ""correct"": ""Closed Control Loop"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(c)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(c),,132. How does the autopilot control the aircraft?,Through associated servos to fly the aircraft in the right order,Through manual input only,By providing direct control of engine thrust,,Through associated servos to fly the aircraft in the right order,EASY,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""132. How does the autopilot control the aircraft?"", ""question"": ""132. How does the autopilot control the aircraft?"", ""options"": [""Through associated servos to fly the aircraft in the right order"", ""Through manual input only"", ""By providing direct control of engine thrust""], ""correct"": ""Through associated servos to fly the aircraft in the right order"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(c)"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(c),,133. When is the autopilot engaged?,After a predetermined time has passed in flight,When the output of the servos is synchronized to zero,Immediately upon takeoff,,When the output of the servos is synchronized to zero,EASY,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""133. When is the autopilot engaged?"", ""question"": ""133. When is the autopilot engaged?"", ""options"": [""After a predetermined time has passed in flight"", ""When the output of the servos is synchronized to zero"", ""Immediately upon takeoff""], ""correct"": ""When the output of the servos is synchronized to zero"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(c)"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(c),,134. What happens when the autopilot is not engaged?,"The clutches are open, and the pilot must manually control the aircraft",The aircraft flies in a straight line automatically,The autopilot engages immediately when needed,,"The clutches are open, and the pilot must manually control the aircraft",MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""134. What happens when the autopilot is not engaged?"", ""question"": ""134. What happens when the autopilot is not engaged?"", ""options"": [""The clutches are open, and the pilot must manually control the aircraft"", ""The aircraft flies in a straight line automatically"", ""The autopilot engages immediately when needed""], ""correct"": ""The clutches are open, and the pilot must manually control the aircraft"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(c)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(c),,135. What is the role of the autopilot in response to aircraft movements?,To provide manual control during turbulent conditions,To synchronize aircraft movements for flight path control,To sense the aircraft’s response through sensors and apply this,,To synchronize aircraft movements for flight path control,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""135. What is the role of the autopilot in response to aircraft movements?"", ""question"": ""135. What is the role of the autopilot in response to aircraft movements?"", ""options"": [""To provide manual control during turbulent conditions"", ""To synchronize aircraft movements for flight path control"", ""To sense the aircraft’s response through sensors and apply this""], ""correct"": ""To synchronize aircraft movements for flight path control"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(c)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(c),,136. What is one of the pilot’s tasks related to autopilot operation?,Programming engine power settings,Mode Selection and Switching,Automatically managing cabin pressure,,Mode Selection and Switching,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""136. What is one of the pilot’s tasks related to autopilot operation?"", ""question"": ""136. What is one of the pilot’s tasks related to autopilot operation?"", ""options"": [""Programming engine power settings"", ""Mode Selection and Switching"", ""Automatically managing cabin pressure""], ""correct"": ""Mode Selection and Switching"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(c)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.1(a),,137. What types of parameters do pilots set when the autopilot is engaged?,Only navigation waypoints,"Speed, altitude, radio frequencies, and navigation parameters",Only the aircraft's flight path,,"Speed, altitude, radio frequencies, and navigation parameters",MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""137. What types of parameters do pilots set when the autopilot is engaged?"", ""question"": ""137. What types of parameters do pilots set when the autopilot is engaged?"", ""options"": [""Only navigation waypoints"", ""Speed, altitude, radio frequencies, and navigation parameters"", ""Only the aircraft's flight path""], ""correct"": ""Speed, altitude, radio frequencies, and navigation parameters"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.1(a)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.0.3,,139. What does the autopilot do during the synchronization process?,Disconnects from the aircraft control surfaces,Synchronizes the servos to ensure smooth engagement without jerking,,,Disconnects from the aircraft control surfaces,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""139. What does the autopilot do during the synchronization process?"", ""question"": ""139. What does the autopilot do during the synchronization process?"", ""options"": [""Disconnects from the aircraft control surfaces"", ""Synchronizes the servos to ensure smooth engagement without jerking""], ""correct"": ""Disconnects from the aircraft control surfaces"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.0.3"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(c),,What is the purpose of the autopilot’s mode selection and switching by,To control the aircraft’s altitude only,To manually control engine power,To switch between different autopilot modes and adjust flight settings,,To manually control engine power,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""What is the purpose of the autopilot’s mode selection and switching by"", ""question"": ""What is the purpose of the autopilot’s mode selection and switching by"", ""options"": [""To control the aircraft’s altitude only"", ""To manually control engine power"", ""To switch between different autopilot modes and adjust flight settings""], ""correct"": ""To manually control engine power"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(c)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
