module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson
M5,M5.5.8,2,2. Which of the following is most susceptible to ESD damage?,Mechanical components.,Integrated circuits.,Power cables.,,B,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=0.60),1,12 Electrostatic Sensitive Devices (2).docx,"{""raw"": ""2. Which of the following is most susceptible to ESD damage?\n    a) Mechanical components.\n    b) Integrated circuits.\n    c) Power cables."", ""question"": ""2. Which of the following is most susceptible to ESD damage?"", ""options"": [""Mechanical components."", ""Integrated circuits."", ""Power cables.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""12 Electrostatic Sensitive Devices (2).docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.8"", ""level"": 2, ""difficulty"": ""MEDIUM""}"
M5,M5.05.01,,3. What is a common method to prevent ESD in electronic components?,Using metal tools.,Wearing a grounded wrist strap.,Increasing humidity levels.,,B,MEDIUM,,,,ANSWERED,Domain-verified (score=0.67),1,12 Electrostatic Sensitive Devices (2).docx,"{""raw"": ""3. What is a common method to prevent ESD in electronic components?\n    a) Using metal tools.\n    b) Wearing a grounded wrist strap.\n    c) Increasing humidity levels."", ""question"": ""3. What is a common method to prevent ESD in electronic components?"", ""options"": [""Using metal tools."", ""Wearing a grounded wrist strap."", ""Increasing humidity levels.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""12 Electrostatic Sensitive Devices (2).docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.01"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,,,4. Which material is typically used for ESD-safe packaging?,Ordinary plastic.,Antistatic bags.,Cardboard.,,B,MEDIUM,,,,ANSWERED,corpus page 236 (score=4),1,12 Electrostatic Sensitive Devices (2).docx,"{""raw"": ""4. Which material is typically used for ESD-safe packaging?\n    a) Ordinary plastic.\n    b) Antistatic bags.\n    c) Cardboard."", ""question"": ""4. Which material is typically used for ESD-safe packaging?"", ""options"": [""Ordinary plastic."", ""Antistatic bags."", ""Cardboard.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""12 Electrostatic Sensitive Devices (2).docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,7. Which of the following tools is safe to use with ESD-sensitive devices?,Metal tweezers.,ESD-safe tools.,Plastic tweezers.,,B,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,12 Electrostatic Sensitive Devices (2).docx,"{""raw"": ""7. Which of the following tools is safe to use with ESD-sensitive devices?\n    a) Metal tweezers.\n    b) ESD-safe tools.\n    c) Plastic tweezers."", ""question"": ""7. Which of the following tools is safe to use with ESD-sensitive devices?"", ""options"": [""Metal tweezers."", ""ESD-safe tools."", ""Plastic tweezers.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""12 Electrostatic Sensitive Devices (2).docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.01,,8. What is a common sign of ESD damage in electronic components?,Physical deformation.,Intermittent operation.,Increased power consumption.,,B,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,12 Electrostatic Sensitive Devices (2).docx,"{""raw"": ""8. What is a common sign of ESD damage in electronic components?\n    a) Physical deformation.\n    b) Intermittent operation.\n    c) Increased power consumption."", ""question"": ""8. What is a common sign of ESD damage in electronic components?"", ""options"": [""Physical deformation."", ""Intermittent operation."", ""Increased power consumption.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""12 Electrostatic Sensitive Devices (2).docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.01"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,,,9. Why is humidity control important in an ESD-safe environment?,Low humidity increases static buildup.,High humidity prevents ESD.,Humidity has no effect on ESD.,,A,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,12 Electrostatic Sensitive Devices (2).docx,"{""raw"": ""9. Why is humidity control important in an ESD-safe environment?\n    a) Low humidity increases static buildup.\n    b) High humidity prevents ESD.\n    c) Humidity has no effect on ESD."", ""question"": ""9. Why is humidity control important in an ESD-safe environment?"", ""options"": [""Low humidity increases static buildup."", ""High humidity prevents ESD."", ""Humidity has no effect on ESD.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""12 Electrostatic Sensitive Devices (2).docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,10. What is the function of an ionizer in an ESD control program?,To neutralize static charges in the air.,To increase static electricity.,To create a magnetic field.,,A,MEDIUM,,,,ANSWERED,Domain-verified (score=1.00),1,12 Electrostatic Sensitive Devices (2).docx,"{""raw"": ""10. What is the function of an ionizer in an ESD control program?\n    a) To neutralize static charges in the air.\n    b) To increase static electricity.\n    c) To create a magnetic field."", ""question"": ""10. What is the function of an ionizer in an ESD control program?"", ""options"": [""To neutralize static charges in the air."", ""To increase static electricity."", ""To create a magnetic field.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""12 Electrostatic Sensitive Devices (2).docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,,,11. What should be done before handling ESD-sensitive components?,Touch a grounded metal object.,Wear rubber gloves.,Increase static buildup.,,A,MEDIUM,,,,ANSWERED,corpus page 239 (score=3),1,12 Electrostatic Sensitive Devices (2).docx,"{""raw"": ""11. What should be done before handling ESD-sensitive components?\n    a) Touch a grounded metal object.\n    b) Wear rubber gloves.\n    c) Increase static buildup."", ""question"": ""11. What should be done before handling ESD-sensitive components?"", ""options"": [""Touch a grounded metal object."", ""Wear rubber gloves."", ""Increase static buildup.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""12 Electrostatic Sensitive Devices (2).docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""difficulty"": ""MEDIUM""}"
M5,,,12. Which component is least likely to be affected by ESD?,Resistors.,Transistors.,Microprocessors.,,A,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,12 Electrostatic Sensitive Devices (2).docx,"{""raw"": ""12. Which component is least likely to be affected by ESD?\n    a) Resistors.\n    b) Transistors.\n    c) Microprocessors."", ""question"": ""12. Which component is least likely to be affected by ESD?"", ""options"": [""Resistors."", ""Transistors."", ""Microprocessors.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""12 Electrostatic Sensitive Devices (2).docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""difficulty"": ""MEDIUM""}"
M5,M5.5.5(a),,13. What is a common source of static electricity in the workplace?,Synthetic clothing.,Wooden furniture.,Metal surfaces.,,A,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,12 Electrostatic Sensitive Devices (2).docx,"{""raw"": ""13. What is a common source of static electricity in the workplace?\n    a) Synthetic clothing.\n    b) Wooden furniture.\n    c) Metal surfaces."", ""question"": ""13. What is a common source of static electricity in the workplace?"", ""options"": [""Synthetic clothing."", ""Wooden furniture."", ""Metal surfaces.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""12 Electrostatic Sensitive Devices (2).docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.5(a)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,14. Which of the following is NOT a recommended ESD control measure?,Wearing woolen clothing.,Using antistatic wrist straps.,Employing ionizers.,,A,MEDIUM,,,,ANSWERED,Domain-verified (score=0.50),1,12 Electrostatic Sensitive Devices (2).docx,"{""raw"": ""14. Which of the following is NOT a recommended ESD control measure?\n    a) Wearing woolen clothing.\n    b) Using antistatic wrist straps.\n    c) Employing ionizers."", ""question"": ""14. Which of the following is NOT a recommended ESD control measure?"", ""options"": [""Wearing woolen clothing."", ""Using antistatic wrist straps."", ""Employing ionizers.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""12 Electrostatic Sensitive Devices (2).docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,15. How does an ESD-safe wrist strap work?,It insulates the user.,It grounds the user to prevent charge buildup.,It increases static charge.,,B,EASY,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,12 Electrostatic Sensitive Devices (2).docx,"{""raw"": ""15. How does an ESD-safe wrist strap work?\n    a) It insulates the user.\n    b) It grounds the user to prevent charge buildup.\n    c) It increases static charge."", ""question"": ""15. How does an ESD-safe wrist strap work?"", ""options"": [""It insulates the user."", ""It grounds the user to prevent charge buildup."", ""It increases static charge.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""12 Electrostatic Sensitive Devices (2).docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""EASY""}"
M5,,,16. What does ESD stand for?,Electric Static Damage.,Electrostatic Discharge.,Electromagnetic Static Discharge.,,B,EASY,,,,ANSWERED,Domain-verified (score=0.75),1,12 Electrostatic Sensitive Devices (2).docx,"{""raw"": ""16. What does ESD stand for?\n    a) Electric Static Damage.\n    b) Electrostatic Discharge.\n    c) Electromagnetic Static Discharge."", ""question"": ""16. What does ESD stand for?"", ""options"": [""Electric Static Damage."", ""Electrostatic Discharge."", ""Electromagnetic Static Discharge.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""12 Electrostatic Sensitive Devices (2).docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""difficulty"": ""EASY""}"
M5,,,17. Which type of material is best for an ESD protective jacket?,Conductive fabric.,Cotton.,Nylon.,,B,MEDIUM,,,,ANSWERED,Verified correction (score=0.50),1,12 Electrostatic Sensitive Devices (2).docx,"{""raw"": ""17. Which type of material is best for an ESD protective jacket?\n    a) Conductive fabric.\n    b) Cotton.\n    c) Nylon."", ""question"": ""17. Which type of material is best for an ESD protective jacket?"", ""options"": [""Conductive fabric."", ""Cotton."", ""Nylon.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""12 Electrostatic Sensitive Devices (2).docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""difficulty"": ""MEDIUM""}"
M5,,,18. Why are metal shelves avoided in ESD-protected areas?,They are heavy.,They can conduct and accumulate static charges.,They are expensive.,,B,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,12 Electrostatic Sensitive Devices (2).docx,"{""raw"": ""18. Why are metal shelves avoided in ESD-protected areas?\n    a) They are heavy.\n    b) They can conduct and accumulate static charges.\n    c) They are expensive."", ""question"": ""18. Why are metal shelves avoided in ESD-protected areas?"", ""options"": [""They are heavy."", ""They can conduct and accumulate static charges."", ""They are expensive.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""12 Electrostatic Sensitive Devices (2).docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,19. What is the most effective way to eliminate static electricity from a surface?,Using a grounding device.,Wiping with a dry cloth.,Using a vacuum cleaner.,,B,MEDIUM,,,,ANSWERED,corpus page 272 (score=3),1,12 Electrostatic Sensitive Devices (2).docx,"{""raw"": ""19. What is the most effective way to eliminate static electricity from a surface?\n    a) Using a grounding device.\n    b) Wiping with a dry cloth.\n    c) Using a vacuum cleaner."", ""question"": ""19. What is the most effective way to eliminate static electricity from a surface?"", ""options"": [""Using a grounding device."", ""Wiping with a dry cloth."", ""Using a vacuum cleaner.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""12 Electrostatic Sensitive Devices (2).docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.01,,20. What happens to electronic components when exposed to ESD?,They always short-circuit.,They may suffer permanent damage or intermittent faults.,They become faster.,,B,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,12 Electrostatic Sensitive Devices (2).docx,"{""raw"": ""20. What happens to electronic components when exposed to ESD?\n    a) They always short-circuit.\n    b) They may suffer permanent damage or intermittent faults.\n    c) They become faster."", ""question"": ""20. What happens to electronic components when exposed to ESD?"", ""options"": [""They always short-circuit."", ""They may suffer permanent damage or intermittent faults."", ""They become faster.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""12 Electrostatic Sensitive Devices (2).docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.01"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,,,21. What type of footwear is recommended in ESD-sensitive areas?,Conductive shoes.,Rubber-soled shoes.,Wooden clogs.,,A,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,12 Electrostatic Sensitive Devices (2).docx,"{""raw"": ""21. What type of footwear is recommended in ESD-sensitive areas?\n    a) Conductive shoes.\n    b) Rubber-soled shoes.\n    c) Wooden clogs."", ""question"": ""21. What type of footwear is recommended in ESD-sensitive areas?"", ""options"": [""Conductive shoes."", ""Rubber-soled shoes."", ""Wooden clogs.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""12 Electrostatic Sensitive Devices (2).docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""difficulty"": ""MEDIUM""}"
