module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson
M11A,M11A.2.5,,2. Where are stall wedges typically mounted?,At the wingtip,One-third span on the leading edge,On the horizontal stabilizer,,One-third span on the leading edge,EASY,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""2. Where are stall wedges typically mounted?\nA) At the wingtip\nB) One-third span on the leading edge\nC) On the horizontal stabilizer"", ""question"": ""2. Where are stall wedges typically mounted?"", ""options"": [""At the wingtip"", ""One-third span on the leading edge"", ""On the horizontal stabilizer""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.2.5"", ""level"": null, ""difficulty"": ""EASY""}"
M11A,M11A.11.04,,3. How do stall wedges improve roll control during stalls?,By smoothing airflow over ailerons,By increasing wing twist,By deploying spoilers automatically,,By smoothing airflow over ailerons,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""3. How do stall wedges improve roll control during stalls?\nA) By smoothing airflow over ailerons\nB) By increasing wing twist\nC) By deploying spoilers automatically"", ""question"": ""3. How do stall wedges improve roll control during stalls?"", ""options"": [""By smoothing airflow over ailerons"", ""By increasing wing twist"", ""By deploying spoilers automatically""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.04"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.04,,Which device combines boundary layer control with leading-edge camber,Krueger flaps,Wing fences,Vortex generators,,Krueger flaps,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""4. Which device combines boundary layer control with leading-edge camber\nadjustment?\nA) Krueger flaps\nB) Wing fences\nC) Vortex generators"", ""question"": ""Which device combines boundary layer control with leading-edge camber"", ""options"": [""Krueger flaps"", ""Wing fences"", ""Vortex generators""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.04"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.03,,5. What is a key feature of droop-nose leading edge flaps?,Permanent deformation of the wing,Adjustability during flight,Use only on military aircraft,,Permanent deformation of the wing,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""5. What is a key feature of droop-nose leading edge flaps?\nA) Permanent deformation of the wing\nB) Adjustability during flight\nC) Use only on military aircraft\nImage 23 (Zonal and Station Identification System)"", ""question"": ""5. What is a key feature of droop-nose leading edge flaps?"", ""options"": [""Permanent deformation of the wing"", ""Adjustability during flight"", ""Use only on military aircraft""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.81.2,,1. What is the primary purpose of a zonal identification system?,To track fuel consumption,To locate components for maintenance and repairs,To calculate aircraft weight and balance,,To locate components for maintenance and repairs,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""1. What is the primary purpose of a zonal identification system?\nA) To track fuel consumption\nB) To locate components for maintenance and repairs\nC) To calculate aircraft weight and balance"", ""question"": ""1. What is the primary purpose of a zonal identification system?"", ""options"": [""To track fuel consumption"", ""To locate components for maintenance and repairs"", ""To calculate aircraft weight and balance""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.81.2"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.3.000,,"2. How might a work card numbered ""500376"" be interpreted?",Job 376 in the right engine (Zone 500),Job 376 in the left wing (Zone 500),Job 376 in the fuselage (Zone 500),,Job 376 in the right engine (Zone 500),MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""2. How might a work card numbered \""500376\"" be interpreted?\nA) Job 376 in the right engine (Zone 500)\nB) Job 376 in the left wing (Zone 500)\nC) Job 376 in the fuselage (Zone 500)"", ""question"": ""2. How might a work card numbered \""500376\"" be interpreted?"", ""options"": [""Job 376 in the right engine (Zone 500)"", ""Job 376 in the left wing (Zone 500)"", ""Job 376 in the fuselage (Zone 500)""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.3.000"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.3.000,,"3. Where is ""Station 0"" typically located in the station identification system?",At the wing root,At the aircraft nose,At the vertical stabilizer,,At the wing root,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""3. Where is \""Station 0\"" typically located in the station identification system?\nA) At the wing root\nB) At the aircraft nose\nC) At the vertical stabilizer"", ""question"": ""3. Where is \""Station 0\"" typically located in the station identification system?"", ""options"": [""At the wing root"", ""At the aircraft nose"", ""At the vertical stabilizer""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.3.000"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.3.000,,"4. How would ""Station 5050"" be interpreted in the metric system?",50.5 metres aft of Station 0,5.05 metres aft of Station 0,505 millimetres aft of Station 0,,50.5 metres aft of Station 0,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""4. How would \""Station 5050\"" be interpreted in the metric system?\nA) 50.5 metres aft of Station 0\nB) 5.05 metres aft of Station 0\nC) 505 millimetres aft of Station 0"", ""question"": ""4. How would \""Station 5050\"" be interpreted in the metric system?"", ""options"": [""50.5 metres aft of Station 0"", ""5.05 metres aft of Station 0"", ""505 millimetres aft of Station 0""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.3.000"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.2(b),,5. What reference line is used for vertical location measurements?,Wing chord line,Water line (predetermined fuselage reference),Engine centerline,,Water line (predetermined fuselage reference),MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""5. What reference line is used for vertical location measurements?\nA) Wing chord line\nB) Water line (predetermined fuselage reference)\nC) Engine centerline\nImage 26 (Lightning Strike Protection)"", ""question"": ""5. What reference line is used for vertical location measurements?"", ""options"": [""Wing chord line"", ""Water line (predetermined fuselage reference)"", ""Engine centerline""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.2(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.03,,1. What is the purpose of electrical bonding in aircraft structures?,To ensure all components are at the same electrical potential,To increase aerodynamic efficiency,To reduce engine noise,,To ensure all components are at the same electrical potential,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""1. What is the purpose of electrical bonding in aircraft structures?\nA) To ensure all components are at the same electrical potential\nB) To increase aerodynamic efficiency\nC) To reduce engine noise"", ""question"": ""1. What is the purpose of electrical bonding in aircraft structures?"", ""options"": [""To ensure all components are at the same electrical potential"", ""To increase aerodynamic efficiency"", ""To reduce engine noise""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.03,,2. What is the peak current range of a lightning strike on an aircraft?,"Up to 1,000 amperes","Up to 100,000 amperes","Up to 500,000 amperes",,"Up to 1,000 amperes",MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""2. What is the peak current range of a lightning strike on an aircraft?\nA) Up to 1,000 amperes\nB) Up to 100,000 amperes\nC) Up to 500,000 amperes"", ""question"": ""2. What is the peak current range of a lightning strike on an aircraft?"", ""options"": [""Up to 1,000 amperes"", ""Up to 100,000 amperes"", ""Up to 500,000 amperes""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.03,,3. How does a Faraday Cage protect aircraft occupants?,By shielding them from electromagnetic fields,By improving cabin pressurization,By reducing aerodynamic drag,,By shielding them from electromagnetic fields,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""3. How does a Faraday Cage protect aircraft occupants?\nA) By shielding them from electromagnetic fields\nB) By improving cabin pressurization\nC) By reducing aerodynamic drag"", ""question"": ""3. How does a Faraday Cage protect aircraft occupants?"", ""options"": [""By shielding them from electromagnetic fields"", ""By improving cabin pressurization"", ""By reducing aerodynamic drag""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.9(a),,4. Where are primary lightning conductors typically installed?,Only on wingtips,Connecting major structural components and powerplants,Exclusively in the cockpit,,Connecting major structural components and powerplants,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""4. Where are primary lightning conductors typically installed?\nA) Only on wingtips\nB) Connecting major structural components and powerplants\nC) Exclusively in the cockpit"", ""question"": ""4. Where are primary lightning conductors typically installed?"", ""options"": [""Only on wingtips"", ""Connecting major structural components and powerplants"", ""Exclusively in the cockpit""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.9(a)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.2(b),,5. What risk does a lightning strike pose to flying control surfaces?,Voltage buildup causing arcing between un-bonded parts,Immediate structural failure,Permanent loss of hydraulic pressure,,Voltage buildup causing arcing between un-bonded parts,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""5. What risk does a lightning strike pose to flying control surfaces?\nA) Voltage buildup causing arcing between un-bonded parts\nB) Immediate structural failure\nC) Permanent loss of hydraulic pressure\nImage 27 (Static Dischargers)"", ""question"": ""5. What risk does a lightning strike pose to flying control surfaces?"", ""options"": [""Voltage buildup causing arcing between un-bonded parts"", ""Immediate structural failure"", ""Permanent loss of hydraulic pressure""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.2(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.9(a),,1. What is the primary function of static wicks?,To discharge electrical buildup and prevent radio interference,To improve fuel efficiency,To enhance aerodynamic stability,,To discharge electrical buildup and prevent radio interference,EASY,,,,REVIEWED,KB direct (score=3),1,Module 11 Rans.pdf,"{""raw"": ""1. What is the primary function of static wicks?\nA) To discharge electrical buildup and prevent radio interference\nB) To improve fuel efficiency\nC) To enhance aerodynamic stability"", ""question"": ""1. What is the primary function of static wicks?"", ""options"": [""To discharge electrical buildup and prevent radio interference"", ""To improve fuel efficiency"", ""To enhance aerodynamic stability""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.9(a)"", ""level"": null, ""difficulty"": ""EASY""}"
M11A,M11A.2.5,,2. Where are static dischargers typically installed?,Leading edges of wings,Trailing edges of control surfaces,Inside engine nacelles,,Trailing edges of control surfaces,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""2. Where are static dischargers typically installed?\nA) Leading edges of wings\nB) Trailing edges of control surfaces\nC) Inside engine nacelles"", ""question"": ""2. Where are static dischargers typically installed?"", ""options"": [""Leading edges of wings"", ""Trailing edges of control surfaces"", ""Inside engine nacelles""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.2.5"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.4,,3. What phenomenon causes precipitation static (p-static)?,"Flying through rain, snow, or dust particles",Excessive cabin pressurization,High engine RPM,,"Flying through rain, snow, or dust particles",MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""3. What phenomenon causes precipitation static (p-static)?\nA) Flying through rain, snow, or dust particles\nB) Excessive cabin pressurization\nC) High engine RPM"", ""question"": ""3. What phenomenon causes precipitation static (p-static)?"", ""options"": [""Flying through rain, snow, or dust particles"", ""Excessive cabin pressurization"", ""High engine RPM""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.4"", ""level"": null, ""difficulty"": ""MEDIUM""}"
